"id","temp","bar","hum","sol","w.d","w.s","dt"
"46026",15.77,983,65.0752,2.2025,163.95324,2.86667,"2008-11-21 19:20"
"46027",15.96,982.93,65.6896,2.14625,191.11871,3.04,"2008-11-21 19:30"
"46028",16.09,982.8,63.744,2.17875,179.14748,3.85333,"2008-11-21 19:40"
"46029",16.41,982.7,61.6448,2.18875,197.33453,4.12,"2008-11-21 19:50"
"46030",16.2,982.73,63.7952,2.18375,193.76619,3.04,"2008-11-21 20:00"
"46031",16.32,982.67,60.3648,2.1525,211.3777,4.94667,"2008-11-21 20:10"
"46032",16.32,982.6,60.7232,2.18875,199.86691,3.62667,"2008-11-21 20:20"
"46033",16.2,982.53,62.6176,2.1775,196.52878,3.88,"2008-11-21 20:30"
"46034",16.1,982.4,63.3344,2.16625,219.89568,4.01333,"2008-11-21 20:40"
"46035",16.13,982.3,63.3344,2.16125,209.42086,4.26667,"2008-11-21 20:50"
"46036",16.2,982.33,62.464,2.2025,231.86691,5.13333,"2008-11-21 21:00"
"46037",16.17,982.27,62.208,2.1775,205.16187,5,"2008-11-21 21:10"
"46038",16.04,982.04,64,2.18875,179.95324,3.82667,"2008-11-21 21:20"
"46039",15.82,981.93,65.6384,2.18625,201.93885,3.61333,"2008-11-21 21:30"
"46040",15.94,981.93,64.6144,2.17375,207.46403,4.57333,"2008-11-21 21:40"
"46041",15.99,981.84,64.6144,2.17125,188.58633,3.97333,"2008-11-21 21:50"
"46042",15.89,981.87,64.768,2.19625,166.94604,4.17333,"2008-11-21 22:00"
"46043",15.85,981.74,64.7168,2.15125,206.42806,4.28,"2008-11-21 22:10"
"46044",15.86,981.64,64.0512,2.2075,204.01079,4.58667,"2008-11-21 22:20"
"46045",15.7,981.57,65.4848,2.2275,162.34173,4.09333,"2008-11-21 22:30"
"46046",15.69,981.47,66.2016,2.19625,197.67986,4.33333,"2008-11-21 22:40"
"46047",15.65,981.37,65.3824,2.1575,167.06115,4.28,"2008-11-21 22:50"
"46048",15.56,981.27,66.304,2.195,210.57194,4.05333,"2008-11-21 23:00"
"46049",15.56,981.04,66.8672,2.19375,207.0036,4.53333,"2008-11-21 23:10"
"46050",15.71,980.87,66.8672,2.1875,225.30576,4.98667,"2008-11-21 23:20"
"46051",15.73,980.67,66.816,2.17625,187.08993,4.77333,"2008-11-21 23:30"
"46052",15.69,980.44,66.9696,2.14125,205.27698,4.06667,"2008-11-21 23:40"
"46053",15.97,980.14,65.28,2.18375,209.19065,6.37333,"2008-11-21 23:50"
"46054",15.92,980,65.7408,2.17375,172.01079,5.36,"2008-11-22 00:00"
"46055",15.98,979.81,65.7408,2.17875,174.77338,5.33333,"2008-11-22 00:10"
"46056",15.85,979.68,65.9456,2.18875,230.48561,4.33333,"2008-11-22 00:20"
"46057",15.94,979.48,62.9248,2.27,211.03237,5.93333,"2008-11-22 00:30"
"46058",16.08,979.24,60.9792,2.1825,199.98201,6.17333,"2008-11-22 00:40"
"46059",16.07,979.01,62.0544,2.20375,225.42086,5.72,"2008-11-22 00:50"
"46060",15.95,978.68,62.5152,2.225,209.53597,5.37333,"2008-11-22 01:00"
"46061",15.98,978.68,61.9008,2.1925,207.92446,5.01333,"2008-11-22 01:10"
"46062",15.89,978.58,62.9248,2.21375,187.89568,4.4,"2008-11-22 01:20"
"46063",15.85,978.34,63.1808,2.19375,186.6295,4.96,"2008-11-22 01:30"
"46064",15.85,977.98,62.9248,2.20625,219.08993,4.17333,"2008-11-22 01:40"
"46065",16.1,977.84,61.44,2.23,194.68705,5.18667,"2008-11-22 01:50"
"46066",16.22,977.74,62.3104,2.175,173.50719,4.77333,"2008-11-22 02:00"
"46067",16.31,977.48,62.0032,2.165,189.73741,5.77333,"2008-11-22 02:10"
"46068",16.36,977.28,62.9248,2.21875,222.65827,5.66667,"2008-11-22 02:20"
"46069",16.26,977.05,63.3856,2.185,216.78777,4.54667,"2008-11-22 02:30"
"46070",16.19,976.92,62.6176,2.17875,202.39928,4.94667,"2008-11-22 02:40"
"46071",16.23,976.72,62.5664,2.17375,188.93166,5.22667,"2008-11-22 02:50"
"46072",16.16,976.52,62.3104,2.195,194.68705,4.45333,"2008-11-22 03:00"
"46073",16.13,976.35,61.7984,2.165,192.84532,4.45333,"2008-11-22 03:10"
"46074",16.25,976.08,61.1328,2.2,226.57194,5.41333,"2008-11-22 03:20"
"46075",16.37,975.85,60.7232,2.1775,205.6223,6.57333,"2008-11-22 03:30"
"46076",16.45,975.55,59.4432,2.20875,223.11871,7.32,"2008-11-22 03:40"
"46077",16.51,975.35,59.4944,2.1975,212.75899,7.38667,"2008-11-22 03:50"
"46078",16.51,975.11,59.136,2.155,201.70863,7.13333,"2008-11-22 04:00"
"46079",16.5,975.02,59.7504,2.175,208.5,7,"2008-11-22 04:10"
"46080",16.37,975.05,61.1328,2.1775,225.30576,6.53333,"2008-11-22 04:20"
"46081",16.14,974.75,61.696,2.1925,205.6223,5.88,"2008-11-22 04:30"
"46082",16.13,974.79,61.5936,2.1475,230.48561,5.48,"2008-11-22 04:40"
"46083",16.1,974.45,62.2592,2.18375,219.20504,6.10667,"2008-11-22 04:50"
"46084",16.12,974.22,61.3888,2.21,187.43525,6.54667,"2008-11-22 05:00"
"46085",16.08,974.12,62.0032,2.1975,173.27698,5.44,"2008-11-22 05:10"
"46086",16.06,974.15,62.1568,2.14625,181.44964,5.89333,"2008-11-22 05:20"
"46087",16.03,973.82,62.6688,2.16375,182.60072,4.98667,"2008-11-22 05:30"
"46088",16.01,973.59,62.2592,2.15,195.14748,4.38667,"2008-11-22 05:40"
"46089",15.97,973.49,62.8224,2.1775,198.2554,4.32,"2008-11-22 05:50"
"46090",16.2,973.29,62.6176,2.17875,201.70863,5.90667,"2008-11-22 06:00"
"46091",16.38,972.92,62.1568,2.1575,197.79496,7.2,"2008-11-22 06:10"
"46092",16.48,972.85,62.6176,2.18375,178.68705,7.38667,"2008-11-22 06:20"
"46093",16.45,972.99,61.696,2.18875,183.29137,6.70667,"2008-11-22 06:30"
"46094",16.56,972.99,62.0544,2.19875,187.20504,7.01333,"2008-11-22 06:40"
"46095",16.42,972.69,63.3344,2.15375,208.26978,6.18667,"2008-11-22 06:50"
"46096",16.48,972.52,62.4128,2.17625,178.34173,6.26667,"2008-11-22 07:00"
"46097",16.52,972.19,61.2352,2.175,192.38489,5.29333,"2008-11-22 07:10"
"46098",16.52,972.02,60.672,2.16,194.91727,5.16,"2008-11-22 07:20"
"46099",16.71,972.05,60.7744,2.16625,219.89568,5.96,"2008-11-22 07:30"
"46100",16.83,972.12,60.7232,2.15375,148.75899,5.26667,"2008-11-22 07:40"
"46101",16.88,971.92,61.3376,2.17625,231.86691,5.68,"2008-11-22 07:50"
"46102",16.97,971.86,61.2864,2.16375,204.47122,6.26667,"2008-11-22 08:00"
"46103",17.04,971.52,61.2864,2.16875,215.06115,7.52,"2008-11-22 08:10"
"46104",17.06,971.46,62.6176,2.15,239.69424,8.17333,"2008-11-22 08:20"
"46105",17.12,971.49,63.488,2.14625,208.03957,8.05333,"2008-11-22 08:30"
"46106",17.15,971.36,62.0032,2.11875,227.3777,7.01333,"2008-11-22 08:40"
"46107",17.07,971.12,63.8464,2.13,194.91727,7.8,"2008-11-22 08:50"
"46108",17.1,970.86,64.2048,2.1025,204.70144,8.69333,"2008-11-22 09:00"
"46109",17.14,970.83,64.0512,3.34625,212.06834,8.14667,"2008-11-22 09:10"
"46110",17.27,970.79,63.3344,2.165,207.23381,8.22667,"2008-11-22 09:20"
"46111",17.31,970.66,63.0784,2.165,202.05396,7.52,"2008-11-22 09:30"
"46112",17.29,970.49,63.1808,15,200.67266,6.04,"2008-11-22 09:40"
"46113",17.49,970.49,63.2832,2.66125,183.98201,4.90667,"2008-11-22 09:50"
"46114",17.86,970.33,63.5904,2.12,197.79496,5.2,"2008-11-22 10:00"
"46115",17.85,969.89,63.4368,380.16,146.68705,7.24,"2008-11-22 10:10"
"46116",17.8,970.03,64,410.24,188.47122,6.6,"2008-11-22 10:20"
"46117",17.87,969.93,65.5872,355.2,188.47122,5.32,"2008-11-22 10:30"
"46118",17.86,969.43,66.56,298.48,194.68705,6.10667,"2008-11-22 10:40"
"46119",17.87,968.83,65.9968,353.28,202.51439,6.01333,"2008-11-22 10:50"
"46120",18.44,968.23,62.9248,379.52,240.73022,7.41333,"2008-11-22 11:00"
"46121",18.79,967.93,62.1568,212.72,190.65827,6.58667,"2008-11-22 11:10"
"46122",18.91,967.53,63.1808,2.025,170.05396,7.12,"2008-11-22 11:20"
"46123",18.89,967.26,63.8464,2.04375,202.85971,7.36,"2008-11-22 11:30"
"46124",19.13,967.16,62.0544,2.02625,229.67986,7.96,"2008-11-22 11:40"
"46125",18.9,967.33,64.4096,2.04375,190.77338,8.38667,"2008-11-22 11:50"
"46126",18.98,967.1,63.4368,2.06125,167.7518,7.68,"2008-11-22 12:00"
"46127",18.94,966.77,64.4608,2.02625,164.06834,8.33333,"2008-11-22 12:10"
"46128",18.57,966.47,66.7648,2.0275,183.06115,9.09333,"2008-11-22 12:20"
"46129",18.63,966.33,67.584,2.06625,198.83094,7.18667,"2008-11-22 12:30"
"46130",18.59,966.06,66.7648,2.0575,180.06834,8.26667,"2008-11-22 12:40"
"46131",19,965.8,66.7648,2.02375,198.94604,8.68,"2008-11-22 12:50"
"46132",19.22,965.5,65.1776,2.01375,147.3777,7.93333,"2008-11-22 13:00"
"46133",19.67,965.13,62.4128,2.5725,198.60072,9.56,"2008-11-22 13:10"
"46134",20.2,965.23,59.4944,1.9925,169.93885,7.17333,"2008-11-22 13:20"
"46135",20.15,964.93,60.6208,1.975,189.96763,7.62667,"2008-11-22 13:30"
"46136",20.21,965.1,60.1088,1.99125,232.32734,8,"2008-11-22 13:40"
"46137",20.12,964.93,57.856,1.98125,219.43525,8.08,"2008-11-22 13:50"
"46138",20.29,964.77,57.6512,2.03375,176.96043,10,"2008-11-22 14:00"
"46139",20.39,964.87,57.2928,2.005,220.81655,9.4,"2008-11-22 14:10"
"46140",20.49,964.83,56.32,2.01125,190.19784,8.73333,"2008-11-22 14:20"
"46141",19.84,964.8,57.9072,2.005,171.78058,8.96,"2008-11-22 14:30"
"46142",19.9,965,57.6,2.04125,218.51439,8.61333,"2008-11-22 14:40"
"46143",20.25,964.8,56.7808,2.0725,227.83813,9.49333,"2008-11-22 14:50"
"46144",20.12,964.47,57.2928,2.01875,213.21942,8.85333,"2008-11-22 15:00"
"46145",19.97,964.4,57.856,2.045,196.18345,8.6,"2008-11-22 15:10"
"46146",19.77,964.74,58.9312,2.06375,192.84532,9.26667,"2008-11-22 15:20"
"46147",19.66,964.8,58.9312,2.09875,223.92446,7.86667,"2008-11-22 15:30"
"46148",19.56,965.1,60.5184,2.0575,229.44964,7.16,"2008-11-22 15:40"
"46149",19.37,965.43,62.2592,2.1175,227.26259,5.69333,"2008-11-22 15:50"
"46150",18.81,965.57,64.8704,2.01,231.29137,4.78667,"2008-11-22 16:00"
"46151",18.45,965.77,66.5088,2.12375,226.80216,4.17333,"2008-11-22 16:10"
"46152",18.37,965.8,66.4576,2.14375,217.93885,4.42667,"2008-11-22 16:20"
"46153",18.32,965.93,67.1232,2.1425,242.22662,3.41333,"2008-11-22 16:30"
"46154",17.79,965.93,69.4784,2.12125,218.39928,4.54667,"2008-11-22 16:40"
"46155",17.47,966.37,71.2192,2.14,218.7446,4.85333,"2008-11-22 16:50"
"46156",17.17,966.53,72.0384,2.1575,203.08993,3.01333,"2008-11-22 17:00"
"46157",17.07,966.73,72.6016,2.15,207.23381,2.46667,"2008-11-22 17:10"
"46158",16.97,966.8,73.4208,2.16125,211.60791,2.02667,"2008-11-22 17:20"
"46159",16.92,966.89,73.8816,2.14125,184.09712,1.6,"2008-11-22 17:30"
"46160",16.86,967.03,74.3424,2.10375,150.48561,1.72,"2008-11-22 17:40"
"46161",16.88,967.13,74.2912,2.13875,195.95324,2.45333,"2008-11-22 17:50"
"46162",16.93,967.43,73.6256,2.17,215.98201,3.74667,"2008-11-22 18:00"
"46163",16.52,967.76,74.9568,2.1675,181.79496,3.90667,"2008-11-22 18:10"
"46164",16.11,967.96,76.3904,2.1575,208.26978,3.4,"2008-11-22 18:20"
"46165",16.06,968.2,76.3392,2.15125,172.1259,2.24,"2008-11-22 18:30"
"46166",16.05,968.43,74.9568,2.15375,275.26259,2.58667,"2008-11-22 18:40"
"46167",16.1,968.73,74.9056,2.13125,163.60791,2.54667,"2008-11-22 18:50"
"46168",16.04,968.76,74.1888,2.14375,235.32014,3.32,"2008-11-22 19:00"
"46169",16.05,968.86,73.728,2.1675,187.55036,2.96,"2008-11-22 19:10"
"46170",16.05,969.16,72.96,2.17625,204.1259,2.62667,"2008-11-22 19:20"
"46171",16.03,969.32,72.2432,2.19375,189.16187,3.69333,"2008-11-22 19:30"
"46172",15.91,969.53,71.5264,2.1875,212.41367,2.98667,"2008-11-22 19:40"
"46173",15.81,969.76,71.424,2.18375,160.96043,2.76,"2008-11-22 19:50"
"46174",15.54,969.86,73.6256,2.1825,201.70863,3.05333,"2008-11-22 20:00"
"46175",15.1,970.19,76.1856,2.17,224.38489,2.73333,"2008-11-22 20:10"
"46176",14.93,970.43,76.4928,2.28,160.38489,4.25333,"2008-11-22 20:20"
"46177",14.11,970.66,83.0464,2.325,152.55755,3.28,"2008-11-22 20:30"
"46178",13.87,970.76,83.8144,2.3,200.21223,2.62667,"2008-11-22 20:40"
"46179",13.94,970.92,81.3568,2.3075,249.01799,2.76,"2008-11-22 20:50"
"46180",14.12,971.02,78.2848,2.29625,202.97482,2.89333,"2008-11-22 21:00"
"46181",14.49,971.29,71.8848,2.29,248.44245,3.8,"2008-11-22 21:10"
"46182",14.83,971.39,63.0272,2.27875,246.94604,5.28,"2008-11-22 21:20"
"46183",15,971.66,60.416,2.21375,217.2482,4.29333,"2008-11-22 21:30"
"46184",14.94,972.02,59.2896,2.2375,194.34173,4.77333,"2008-11-22 21:40"
"46185",14.89,972.32,58.0608,2.2125,250.7446,4.82667,"2008-11-22 21:50"
"46186",14.79,972.59,56.5248,2.2275,232.67266,3.4,"2008-11-22 22:00"
"46187",14.61,972.66,55.0912,2.20875,280.21223,3.74667,"2008-11-22 22:10"
"46188",14.52,972.96,54.016,2.20125,257.30575,2.41333,"2008-11-22 22:20"
"46189",14.57,973.16,50.4832,2.22375,249.70863,3.76,"2008-11-22 22:30"
"46190",14.75,973.29,48.9984,2.20625,215.86691,4.28,"2008-11-22 22:40"
"46191",14.71,973.29,48.3328,2.2325,252.70144,3.62667,"2008-11-22 22:50"
"46192",14.66,973.39,47.104,2.17875,180.98921,3.09333,"2008-11-22 23:00"
"46193",14.6,973.45,49.6128,2.20125,204.1259,4.01333,"2008-11-22 23:10"
"46194",14.38,973.79,52.224,2.24125,247.40648,4.08,"2008-11-22 23:20"
"46195",14.26,973.89,51.3536,2.22625,231.98201,3.6,"2008-11-22 23:30"
"46196",14.16,974.08,50.7904,2.17625,219.32014,2.76,"2008-11-22 23:40"
"46197",13.85,974.22,49.8176,2.22625,257.76619,3.26667,"2008-11-22 23:50"
"46198",13.54,974.65,52.0192,2.2625,307.03237,1.74667,"2008-11-23 00:00"
"46199",13.41,974.85,52.6336,2.25,321.8813,1.25333,"2008-11-23 00:10"
"46200",13.34,974.95,53.1456,2.23,210.68705,2.36,"2008-11-23 00:20"
"46201",13.23,974.79,54.272,2.26125,223.34892,1.54667,"2008-11-23 00:30"
"46202",13.15,975.22,55.3984,2.21625,223.46403,2.86667,"2008-11-23 00:40"
"46203",13.1,975.38,57.2928,2.23375,251.20504,2.4,"2008-11-23 00:50"
"46204",13.04,975.38,58.0608,2.25625,343.52158,1.93333,"2008-11-23 01:00"
"46205",12.89,975.52,60.0576,2.21,322.80216,1.89333,"2008-11-23 01:10"
"46206",12.77,975.65,60.928,2.235,364.81655,1.30667,"2008-11-23 01:20"
"46207",12.69,975.82,59.8528,2.275,323.49281,1.74667,"2008-11-23 01:30"
"46208",12.61,975.91,59.5968,2.2375,236.01079,0.96,"2008-11-23 01:40"
"46209",12.49,975.98,59.5456,2.26,268.35611,1.30667,"2008-11-23 01:50"
"46210",12.49,975.98,58.6752,2.24,247.40648,1.72,"2008-11-23 02:00"
"46211",12.41,976.15,57.0368,2.2725,272.26978,2.26667,"2008-11-23 02:10"
"46212",12.38,976.42,56.5248,2.255,241.07554,1.8,"2008-11-23 02:20"
"46213",12.31,976.48,57.2416,2.21375,3.47122,1.25333,"2008-11-23 02:30"
"46214",11.96,976.58,59.5968,2.18875,22.58633,1.69333,"2008-11-23 02:40"
"46215",11.72,976.68,60.8256,2.2125,66.80216,0.85333,"2008-11-23 02:50"
"46216",11.59,976.68,61.696,2.16125,5.18885,0.42667,"2008-11-23 03:00"
"46217",11.32,976.58,60.1088,2.29625,339.14748,1.17333,"2008-11-23 03:10"
"46218",11.27,976.85,57.9584,2.2475,346.51439,1.52,"2008-11-23 03:20"
"46219",11.28,977.08,56.1664,2.24375,355.95324,1.54667,"2008-11-23 03:30"
"46220",11.25,977.15,57.1392,2.20125,354.68705,0.53333,"2008-11-23 03:40"
"46221",11.15,977.02,58.9312,2.2875,119.29137,0.42667,"2008-11-23 03:50"
"46222",10.93,976.85,62.6176,2.2025,90.85971,1.05333,"2008-11-23 04:00"
"46223",10.78,977.05,64.4608,2.18875,157.27698,0.94667,"2008-11-23 04:10"
"46224",10.69,977.38,67.1744,2.26125,160.03957,0.69333,"2008-11-23 04:20"
"46225",10.59,977.35,69.4784,2.26625,161.19065,0.62667,"2008-11-23 04:30"
"46226",10.53,977.51,69.5808,2.29,186.6295,0.58667,"2008-11-23 04:40"
"46227",10.51,977.61,69.12,2.26875,178.80216,0.54667,"2008-11-23 04:50"
"46228",10.6,977.68,67.4304,2.28125,159.23381,0.64,"2008-11-23 05:00"
"46229",10.62,977.88,66.4576,2.24,122.39928,1.48,"2008-11-23 05:10"
"46230",10.73,977.88,65.3312,2.24625,116.98921,1.30667,"2008-11-23 05:20"
"46231",10.8,977.88,64.6656,2.20875,120.55755,1.22667,"2008-11-23 05:30"
"46232",10.79,977.91,64.7168,2.2175,116.75899,0.97333,"2008-11-23 05:40"
"46233",10.8,977.84,62.1056,2.22875,108.35612,0.92,"2008-11-23 05:50"
"46234",10.82,977.95,61.3376,2.19625,25.72302,1.02667,"2008-11-23 06:00"
"46235",10.76,978.11,60.5696,2.23875,54.8741,0.56,"2008-11-23 06:10"
"46236",10.71,978.48,61.6448,2.24875,121.82374,0.65333,"2008-11-23 06:20"
"46237",10.73,978.75,60.0064,2.22,131.95324,1.28,"2008-11-23 06:30"
"46238",10.97,978.78,57.5488,2.20125,125.16187,1.70667,"2008-11-23 06:40"
"46239",10.99,979.01,58.0096,2.29125,156.35611,0.49333,"2008-11-23 06:50"
"46240",10.91,979.24,57.9072,2.24625,102.83093,0.4,"2008-11-23 07:00"
"46241",10.98,979.28,57.3952,2.1925,76.58633,0.77333,"2008-11-23 07:10"
"46242",10.99,979.31,58.7776,2.2325,106.51439,1.82667,"2008-11-23 07:20"
"46243",10.92,979.41,61.952,2.20625,138.97482,1.57333,"2008-11-23 07:30"
"46244",10.88,979.58,63.6416,2.225,49.78058,2.17333,"2008-11-23 07:40"
"46245",10.75,979.54,65.7408,2.2,81.42086,3.6,"2008-11-23 07:50"
"46246",10.78,979.74,65.536,2.19625,73.93885,2.41333,"2008-11-23 08:00"
"46247",10.87,979.71,64.8192,2.185,134.83094,2.64,"2008-11-23 08:10"
"46248",10.96,980.01,64.9728,2.1875,70.71583,2.74667,"2008-11-23 08:20"
"46249",11.03,980.11,64.6144,2.17,238.54316,1.94667,"2008-11-23 08:30"
"46250",11.06,980.34,65.0752,2.1375,65.30576,3.18667,"2008-11-23 08:40"
"46251",11.01,980.47,64.9216,2.19375,94.08273,3.17333,"2008-11-23 08:50"
"46252",11.03,980.57,65.4336,2.17875,53.13309,3.44,"2008-11-23 09:00"
"46253",11.07,980.64,65.3312,2.15875,51.50719,3.16,"2008-11-23 09:10"
"46254",11.01,980.64,65.9456,2.15625,150.60072,3.48,"2008-11-23 09:20"
"46255",11.09,980.64,65.536,2.15875,109.96763,2.92,"2008-11-23 09:30"
"46256",11.35,980.7,64.512,2.7325,65.30576,2.50667,"2008-11-23 09:40"
"46257",11.46,980.8,65.4848,2.13375,8.55935,1.89333,"2008-11-23 09:50"
"46258",11.69,980.97,65.536,2.13125,99.14748,2.57333,"2008-11-23 10:00"
"46259",11.77,981.07,66.048,2.14875,70.60072,2.2,"2008-11-23 10:10"
"46260",11.88,981.11,64.768,2.14,87.7518,2.41333,"2008-11-23 10:20"
"46261",11.93,981.17,64.8192,2.155,132.98921,2.42667,"2008-11-23 10:30"
"46262",12.01,981.14,63.7952,2.12125,102.48561,2.18667,"2008-11-23 10:40"
"46263",11.97,981.07,65.2288,2.1325,54.31295,2.98667,"2008-11-23 10:50"
"46264",12.02,981.11,65.2288,2.12,114.34173,2.10667,"2008-11-23 11:00"
"46265",12.18,981.07,64.6144,2.09625,95.69424,2.21333,"2008-11-23 11:10"
"46266",12.14,981.01,64.512,2.15,88.21223,2.24,"2008-11-23 11:20"
"46267",12.34,980.91,64.3584,2.13875,84.98921,2.33333,"2008-11-23 11:30"
"46268",12.34,980.87,64.1024,2.105,102.02518,2.56,"2008-11-23 11:40"
"46269",12.63,980.74,63.6928,2.1025,76.81655,2.08,"2008-11-23 11:50"
"46270",12.72,980.71,63.232,2.0575,96.38489,2.01333,"2008-11-23 12:00"
"46271",12.64,980.64,63.488,2.06875,83.60791,1.76,"2008-11-23 12:10"
"46272",12.6,980.4,63.5904,2.04125,30.51439,1.66667,"2008-11-23 12:20"
"46273",12.7,980.31,63.3856,2.06875,91.55036,2.33333,"2008-11-23 12:30"
"46274",12.72,980.01,63.488,2.6075,37.01799,2.4,"2008-11-23 12:40"
"46275",12.9,979.67,63.1808,2.0475,7.86871,3.18667,"2008-11-23 12:50"
"46276",12.92,979.54,63.488,1.99125,49.14748,2.94667,"2008-11-23 13:00"
"46277",12.76,979.08,64.1024,1.975,376.78777,3.06667,"2008-11-23 13:10"
"46278",12.44,979.08,64.4096,2.00875,51.91007,4.49333,"2008-11-23 13:20"
"46279",12.28,979.48,65.3312,2.04875,9.09352,2.86667,"2008-11-23 13:30"
"46280",12.49,979.41,65.7408,2.08125,126.19784,1.68,"2008-11-23 13:40"
"46281",12.9,979.51,65.4336,130.4,327.06115,0.89333,"2008-11-23 13:50"
"46282",12.85,979.61,64.7168,1.9725,107.32014,1.73333,"2008-11-23 14:00"
"46283",12.66,979.68,64.9728,2.10875,93.6223,1.84,"2008-11-23 14:10"
"46284",12.34,979.61,65.8432,2.13,48.15468,2.44,"2008-11-23 14:20"
"46285",12.06,979.44,66.7136,2.125,87.06115,3.08,"2008-11-23 14:30"
"46286",12,979.25,66.7648,2.1475,69.10432,3.69333,"2008-11-23 14:40"
"46287",12.04,979.01,67.0208,2.135,60.01079,3.32,"2008-11-23 14:50"
"46288",11.93,979.15,67.2768,2.14875,76.1259,3.49333,"2008-11-23 15:00"
"46289",11.82,979.15,69.0176,2.14375,94.19784,2.46667,"2008-11-23 15:10"
"46290",11.58,979.18,70.5536,2.165,63.34892,3.26667,"2008-11-23 15:20"
"46291",11.33,979.18,73.0624,2.18,75.89568,2.54667,"2008-11-23 15:30"
"46292",11.09,979.21,75.52,2.16,78.65827,2.92,"2008-11-23 15:40"
"46293",10.82,979.11,78.848,2.1975,79.69424,1.94667,"2008-11-23 15:50"
"46294",10.82,978.91,78.8992,2.2475,29.04676,1.78667,"2008-11-23 16:00"
"46295",11.02,978.61,76.032,2.19625,96.61511,2.86667,"2008-11-23 16:10"
"46296",10.89,978.58,76.3392,2.20375,69.21942,4.04,"2008-11-23 16:20"
"46297",10.38,978.48,80.3328,2.185,69.33453,4.04,"2008-11-23 16:30"
"46298",10.24,978.31,82.0224,2.23875,229.33453,3.09333,"2008-11-23 16:40"
"46299",10.29,978.38,81.7664,2.195,19.50719,3.08,"2008-11-23 16:50"
"46300",10.39,978.35,80.9472,2.235,22.8741,3.72,"2008-11-23 17:00"
"46301",10.51,978.48,80.1792,2.21625,5.69784,3.44,"2008-11-23 17:10"
"46302",10.41,978.41,81.2032,2.18875,47.92446,2.92,"2008-11-23 17:20"
"46303",10.03,978.25,82.8416,2.2625,353.53597,4.70667,"2008-11-23 17:30"
"46304",9.78,978.15,84.1216,2.21875,37.10432,5.08,"2008-11-23 17:40"
"46305",9.63,977.98,84.224,2.215,48.55755,5.77333,"2008-11-23 17:50"
"46306",9.7,977.98,83.6096,2.23125,33.93885,5.98667,"2008-11-23 18:00"
"46307",9.9,977.65,82.5856,2.21,18.42806,7.18667,"2008-11-23 18:10"
"46308",10.3,977.74,81.8176,2.26125,261.67986,4.6,"2008-11-23 18:20"
"46309",10.6,977.81,81.3056,2.23375,189.04676,2.68,"2008-11-23 18:30"
"46310",10.57,977.85,81.8688,2.25,197.79496,2.30667,"2008-11-23 18:40"
"46311",10.6,977.95,82.8928,2.23875,147.83813,1.72,"2008-11-23 18:50"
"46312",10.5,978.11,83.8656,2.235,38.80216,1.73333,"2008-11-23 19:00"
"46313",10.74,978.25,82.3808,2.21125,56.84532,3.56,"2008-11-23 19:10"
"46314",10.57,978.25,80.1792,2.19875,38.42806,5.4,"2008-11-23 19:20"
"46315",10.59,978.24,79.4624,2.18375,50.91727,6.33333,"2008-11-23 19:30"
"46316",10.74,978.15,78.8992,2.2,43.55036,5.12,"2008-11-23 19:40"
"46317",11.27,978.48,78.5408,2.2025,11.0036,2.05333,"2008-11-23 19:50"
"46318",11.43,978.58,76.6976,2.18375,6.48022,3.70667,"2008-11-23 20:00"
"46319",11.79,978.64,77.0048,2.1925,66.45683,2.33333,"2008-11-23 20:10"
"46320",11.74,978.71,78.1312,2.19125,26.60072,2.48,"2008-11-23 20:20"
"46321",11.42,978.95,80.9984,2.2025,26.88849,2.06667,"2008-11-23 20:30"
"46322",11.24,979.04,82.5856,2.22,96.84532,1.48,"2008-11-23 20:40"
"46323",11.21,979.28,83.5072,2.25,172.58633,0.92,"2008-11-23 20:50"
"46324",10.87,979.58,86.2208,2.26,126.19784,1.57333,"2008-11-23 21:00"
"46325",10.4,979.74,88.832,2.27875,286.08273,1.05333,"2008-11-23 21:10"
"46326",9.66,979.74,90.6752,2.3525,313.13309,2.92,"2008-11-23 21:20"
"46327",9.24,980.5,91.8016,2.3175,297.01799,2.56,"2008-11-23 21:30"
"46328",8.53,980.8,92.5696,2.2925,336.26978,3.6,"2008-11-23 21:40"
"46329",8.34,980.94,93.696,2.21125,4.98921,3.10667,"2008-11-23 21:50"
"46330",8.08,981.17,94.2592,2.235,352.38489,2.97333,"2008-11-23 22:00"
"46331",8.01,981.24,94.6688,2.29625,16.51439,2,"2008-11-23 22:10"
"46332",7.99,981,95.0272,2.25875,53.50719,1.64,"2008-11-23 22:20"
"46333",8.14,981.04,95.488,2.3875,390.60072,1.25333,"2008-11-23 22:30"
"46334",8.09,981.5,95.6928,2.34625,347.66547,1.62667,"2008-11-23 22:40"
"46335",7.96,981.74,96.0512,2.25625,3772.70144,1.06667,"2008-11-23 22:50"
"46336",8.04,981.87,96.3584,2.23,20.38489,0.93333,"2008-11-23 23:00"
"46337",8.16,981.87,96.6144,2.24875,37.76619,1.57333,"2008-11-23 23:10"
"46338",8.3,981.97,96.8704,2.36625,287.1187,0.62667,"2008-11-23 23:20"
"46339",8.37,982.13,96.9728,2.30125,359.17626,0.92,"2008-11-23 23:30"
"46340",8.37,982.13,97.1776,2.3025,359.17626,1.06667,"2008-11-23 23:40"
